Mason,IL,0.63,0.312,6433,0.688,0.294,6756,361,7,13904,6948,6956,1,96.7,0.6,0.1,0.2,0,13.9
Mason,KY,0.685,0.273,7216,0.688,0.297,7958,192,2,17167,8429,8738,0.7,89.4,5.8,0,0.7,0,18
Mason,MI,0.58,0.36,14658,0.592,0.394,17249,280,2,28800,14284,14516,4.5,91.7,0.9,0.8,0.5,0,16
Mason,TX,0.807,0.172,2053,0.781,0.21,2700,83,2,4122,2200,1922,24.3,71.9,0,0.3,2.5,0,12.6
Mason,WA,0.489,0.428,27124,0.503,0.467,36432,540,10,61569,31695,29874,9.2,81.4,1,2.5,1.5,0.3,16.2
Mason,WV,0.751,0.205,10115,0.755,0.225,11149,182,6,27000,13010,13990,0.6,96.8,0.3,0.1,0.1,0,19.3
Massac,IL,0.73,0.234,6633,0.733,0.253,6803,172,2,14594,7017,7577,2.7,88.7,6.1,0.1,0.2,0,18.4
Matagorda,TX,0.692,0.285,11779,0.717,0.272,13710,1122,54,36744,18249,18495,41.4,44.9,10.2,0.4,2,0.1,20.6
Mathews,VA,0.664,0.295,5292,0.67,0.313,5824,137,0,8830,4229,4601,0.7,85.8,10.5,0,0.3,0,10.6
Maui,HI,0.259,0.645,51942,0.311,0.666,71025,524,17,164094,81933,82161,11,30.5,0.5,0.1,28.5,10,10
Maury,TN,0.678,0.286,35068,0.675,0.309,46561,3661,39,87606,42201,45405,5.4,79.8,11.6,0.4,0.9,0,13
Maverick,TX,0.207,0.765,13588,0.449,0.543,15338,4322,151,57471,28522,28949,95.3,2.6,0.2,1.2,0.4,0.1,24.5
Mayes,OK,0.735,0.218,15712,0.767,0.215,16626,1018,15,40929,20424,20505,3.3,65.4,0.5,14.3,0.4,0.3,19.2
McClain,OK,0.781,0.172,16839,0.795,0.186,19236,1416,14,37919,18800,19119,7.8,79.7,1,5.4,0.4,0.1,9.5
McCone,MT,0.812,0.146,1056,0.848,0.137,1128,65,0,1728,923,805,3.2,88.8,0,6.9,0.5,0,7.7
McCook,SD,0.693,0.241,2587,0.713,0.265,2900,302,1,5515,2784,2731,3.2,94.6,0.8,0.5,0,0,9.3
McCormick,SC,0.508,0.475,5215,0.519,0.472,5697,283,7,9694,5440,4254,0.9,49.2,47.5,0.2,0.4,0,20.1
McCracken,KY,0.664,0.292,31294,0.651,0.334,33521,1299,12,65285,31169,34116,2.4,83.6,11.1,0.2,0.7,0,17.1
McCreary,KY,0.868,0.115,5776,0.88,0.113,6435,266,1,17748,9710,8038,3.4,89.7,5.4,0.3,0.2,0,41
McCulloch,TX,0.825,0.156,3086,0.845,0.143,3430,220,5,8145,4171,3974,31.6,62.2,2,0,0,0,16.3
McCurtain,OK,0.807,0.168,10709,0.827,0.162,11467,1671,41,33026,16268,16758,5.7,63.1,8,12.8,0.6,0.8,23.6
McDonald,MO,0.802,0.161,8233,0.825,0.159,9050,1259,12,22753,11613,11140,11.6,78.4,1.8,2.3,1.4,1.6,19
McDonough,IL,0.526,0.409,12910,0.57,0.405,12290,828,22,31597,15563,16034,2.7,88.2,4.8,0.2,2.2,0,22.3
McDowell,NC,0.742,0.238,19557,0.736,0.254,22910,1379,32,45069,22706,22363,6,87.7,3.8,0.4,0.7,0,19.3
McDowell,WV,0.747,0.231,6179,0.789,0.204,6527,131,1,19707,10178,9529,1.6,88.7,8.2,0.1,0,0,34.9
McDuffie,GA,0.586,0.399,9268,0.59,0.399,10455,703,16,21488,10028,11460,2.9,54.2,40.3,0,0.5,0.8,26
McHenry,IL,0.507,0.427,140145,0.501,0.474,162766,7265,121,308043,153503,154540,12.5,81.9,1.2,0.1,2.7,0,7.3
McHenry,ND,0.741,0.176,2687,0.787,0.188,3003,237,14,5951,3091,2860,2.3,95.1,0.2,1.6,0.1,0,7.9
McIntosh,GA,0.591,0.39,5893,0.6,0.39,6696,316,8,14061,6896,7165,1.5,61.7,35.1,0.1,0,0.1,20.3
McIntosh,ND,0.77,0.164,1423,0.792,0.179,1455,176,5,2680,1310,1370,2.2,95.1,0,0.3,1,0,9.9
McIntosh,OK,0.691,0.267,7958,0.74,0.244,8335,526,10,19874,9812,10062,2.6,68.3,2.8,16.1,0.2,0,18.5
McKean,PA,0.717,0.244,15572,0.724,0.261,19427,162,2,42070,21802,20268,2.1,93.5,2.5,0.1,0.4,0,17.3
McKenzie,ND,0.797,0.152,4594,0.827,0.15,5419,591,4,11679,6243,5436,7,78,0.6,12.1,0.6,0,11.7
McKinley,NM,0.233,0.628,20959,0.295,0.68,26406,4752,262,72849,35209,37640,14.1,9.1,0.5,73.3,0.9,0,37.5
McLean,IL,0.469,0.455,78995,0.464,0.502,87013,4500,38,173231,84327,88904,4.7,79.8,8,0.1,5.1,0,14.5
McLean,KY,0.74,0.216,4566,0.76,0.225,4782,224,4,9361,4657,4704,1.3,96.3,0.3,0.2,0.6,0,19.2
McLean,ND,0.735,0.206,5206,0.758,0.222,5536,651,10,9607,4974,4633,2.3,89.6,0.6,6.5,0,0,8.9
McLennan,TX,0.617,0.346,78255,0.609,0.374,97617,10316,142,245720,119894,125826,25.6,56.7,14.2,0.2,1.5,0,19.3
McLeod,MN,0.651,0.266,18684,0.67,0.307,20888,657,4,35816,17850,17966,5.8,91.6,0.3,0.2,0.6,0,8.4
McMinn,TN,0.785,0.188,18694,0.797,0.191,22815,1744,39,52569,25630,26939,3.7,89.7,3.6,0.2,0.6,0.1,19.7
McMullen,TX,0.913,0.08,497,0.891,0.103,516,25,1,600,321,279,50.5,48.7,0,0.8,0,0,7
McNairy,TN,0.781,0.184,10035,0.806,0.172,11267,1171,30,25945,12672,13273,2,90.1,5.7,0.2,0.1,0,21.6
McPherson,KS,0.676,0.256,12443,0.69,0.287,13868,472,7,28792,14238,14554,4,91.8,1,0.5,0.5,0,7.6
McPherson,NE,0.899,0.049,286,0.911,0.056,302,10,0,432,221,211,0.9,96.8,0,0,0,0,16
McPherson,SD,0.785,0.169,1137,0.812,0.168,1324,72,0,2366,1180,1186,2.2,89.8,0.1,6.6,0.6,0,17
Meade,KS,0.83,0.123,1675,0.835,0.144,1807,146,1,4295,2163,2132,16.6,80.2,0.6,0,1,0,12.2
Meade,KY,0.708,0.247,12229,0.722,0.257,14110,422,4,28452,14477,13975,3.8,89.5,3.2,0.8,0.6,0,13.1
Meade,SD,0.726,0.191,11621,0.722,0.24,13670,1040,10,27066,14134,12932,4.1,88,1.8,2.3,1.2,0,8.8
Meagher,MT,0.749,0.197,972,0.75,0.232,1110,84,4,2000,972,1028,4.1,93.5,0,1.2,0,0,15.8
Mecklenburg,NC,0.334,0.633,461834,0.316,0.667,566192,34668,393,1034290,497122,537168,12.9,47.9,30.7,0.2,5.5,0,13.4
Mecklenburg,VA,0.546,0.433,15177,0.572,0.42,16204,904,35,30959,14944,16015,2.7,60.2,35.7,0.3,0.1,0,16.9
Mecosta,MI,0.601,0.34,17149,0.629,0.35,21077,615,4,43181,21802,21379,2.1,91.5,2.5,0.4,0.7,0,22.5
Medina,OH,0.602,0.353,89360,0.608,0.377,104378,2197,44,176362,87232,89130,1.9,94.1,1.5,0.1,1.2,0,6.2
Medina,TX,0.701,0.269,17187,0.691,0.298,22568,1294,49,48548,25073,23475,51.3,44.5,2.3,0.3,0.6,0,12.7
Meeker,MN,0.664,0.262,12198,0.693,0.287,13496,382,3,23105,11697,11408,3.8,94.3,0.6,0.1,0.3,0.1,8.3
Meigs,OH,0.73,0.229,9410,0.758,0.228,10764,238,12,23234,11517,11717,0.6,96.8,1.2,0.1,0,0,22.5
Meigs,TN,0.774,0.199,4311,0.807,0.182,5529,339,6,11830,5767,6063,1.5,94.5,1.4,0.3,0.2,0,16.6
Mellette,SD,0.589,0.348,683,0.584,0.388,769,94,1,2062,1017,1045,5.2,41.1,0,53,0,0,42.6
Menard,IL,0.659,0.281,6423,0.685,0.291,6889,193,1,12416,6080,6336,1.4,95.8,0.5,0.1,0.3,0.4,11.4
Menard,TX,0.792,0.178,860,0.801,0.192,1023,77,0,2123,1159,964,37.3,59,0.6,0.6,0,0,9.8
Mendocino,CA,0.312,0.604,11435,0.251,0.727,25171,1165,21,87497,43668,43829,24.5,65.9,0.6,3.3,1.7,0.2,19.1
Menifee,KY,0.723,0.252,2780,0.745,0.242,3102,92,1,6381,3382,2999,0.9,97.8,0.1,0,0.3,0,20.1
Menominee,MI,0.623,0.329,10765,0.643,0.342,12622,776,6,23389,11834,11555,1.7,93.3,0.3,2.3,0.4,0,13.5
Menominee,WI,0.21,0.784,1279,0.175,0.819,1590,344,0,4506,2258,2248,6,8.8,0.5,82.2,0.4,0,35.8
Merced,CA,0.435,0.514,42523,0.433,0.544,81356,9674,156,267390,135045,132345,58.2,28.8,3,0.3,7.3,0.1,23.3
Mercer,IL,0.57,0.364,8417,0.609,0.367,8750,339,6,15794,7830,7964,2.2,95.8,0.6,0.1,0.3,0,11.4
Mercer,KY,0.731,0.226,10584,0.725,0.258,11735,387,6,21378,10652,10726,2.7,91.2,4.1,0.1,0.7,0,16.7
Mercer,MO,0.855,0.124,1739,0.866,0.125,1779,37,0,3669,1835,1834,1.7,95.8,0.4,0,0.6,0.1,17.7
Mercer,ND,0.814,0.135,4564,0.825,0.151,4675,531,3,8637,4451,4186,2.7,93.1,0.9,2.7,0.4,0,7.3
Mercer,NJ,0.301,0.663,141332,0.29,0.692,158252,9438,640,373362,182693,190669,16.9,50.8,19.7,0,10.7,0,11.3
Mercer,OH,0.807,0.156,21315,0.817,0.17,23426,1761,30,40723,20484,20239,1.8,95.8,0.7,0,0.4,0.4,7.4
Mercer,PA,0.606,0.356,49594,0.625,0.362,56420,1146,27,113623,55992,57631,1.4,90.3,5.7,0.1,0.7,0,13.7
Mercer,WV,0.758,0.205,22919,0.765,0.221,25134,803,31,60963,29134,31829,1.1,90.4,6.1,0.3,0.6,0,21.4
Meriwether,GA,0.568,0.414,9181,0.6,0.394,10877,599,16,21152,10134,11018,2.1,56.3,38.4,0.2,0.6,0,22.7
Merrick,NE,0.786,0.162,3707,0.798,0.173,4267,163,1,7829,3898,3931,4.1,92.9,0.6,0.2,0.1,0,10
Merrimack,NH,0.46,0.49,81726,0.459,0.523,16697,951,29,147958,72864,75094,2,93.1,1.2,0.1,1.8,0,7.7
Mesa,CO,0.643,0.28,74876,0.625,0.353,85368,1757,16,148798,73478,75320,14.2,81.8,0.7,0.6,0.7,0.1,16
Metcalfe,KY,0.756,0.211,4619,0.789,0.194,5014,212,2,9990,4930,5060,1.5,95.1,0.7,0.2,0.5,0,23.1
Miami,IN,0.742,0.206,13440,0.754,0.223,14493,780,5,36035,19016,17019,3,89.3,5,0.8,0.6,0.1,16
Miami,KS,0.669,0.268,14712,0.687,0.291,17624,563,2,32976,16160,16816,3,93.1,1.5,0.8,0.3,0,7.7
Miami,OH,0.706,0.249,51467,0.711,0.271,56968,2381,61,104081,51484,52597,1.6,92.8,2.1,0.1,1.3,0,9.9
Miami-Dade,FL,0.341,0.637,978670,0.46,0.533,1158600,186809,3662,2702602,1311997,1390605,67.5,13.7,16.3,0.1,1.5,0,19
Middlesex,CT,0.439,0.512,88402,,,,2018,197,164110,80227,83883,5.9,84.4,4.9,0.1,2.9,0,7.2
Middlesex,MA,0.282,0.663,767337,,,,32781,2288,1582857,773112,809745,7.7,73.3,4.8,0.1,11.2,0,8.2
Middlesex,NJ,0.386,0.583,282668,0.368,0.62,298231,22676,1449,837288,412127,425161,20.4,44.3,9.3,0.1,23.9,0,8.6
Middlesex,VA,0.612,0.352,5994,0.62,0.368,6764,148,11,10710,5279,5431,0.5,77.7,18.5,0.4,0,0.1,10.2
Midland,MI,0.563,0.369,42379,0.563,0.417,49175,1179,14,83489,40954,42535,2.6,91.7,1.4,0.4,2.2,0.1,11.3
Midland,TX,0.757,0.205,48753,0.774,0.209,58752,5540,95,159883,80338,79545,43.2,47.3,5.9,0.4,1.8,0,8.7
Mifflin,PA,0.77,0.195,18239,0.775,0.214,21491,457,4,46452,22748,23704,1.4,96.1,0.6,0.1,0.6,0,13.5
Milam,TX,0.737,0.237,8607,0.755,0.235,10523,550,8,24479,12194,12285,25.8,62.9,8.4,0.1,0.5,0,16
Millard,UT,0.738,0.082,5211,0.876,0.103,5872,0,0,12651,6462,6189,13,83.3,0.3,1,0.8,0.1,11.6
Mille Lacs,MN,0.644,0.286,12948,0.679,0.3,14666,498,20,25635,12847,12788,2.2,89.3,0.4,4.8,0.6,0,11.5
Miller,AR,0.702,0.266,16090,0.721,0.257,16506,1613,21,43760,21581,22179,3.1,69.4,24.4,0.7,0.5,0.1,21
Miller,GA,0.743,0.245,2540,0.729,0.264,2835,316,2,5884,2885,2999,0.4,68.4,30.3,0.8,0,0,23.3
Miller,MO,0.813,0.153,11414,0.822,0.165,12379,978,15,24947,12291,12656,1.8,95,0.4,1.2,0.5,0,16.5
Mills,IA,0.664,0.273,7608,0.676,0.303,8247,477,3,14933,7487,7446,2.8,94.6,0.8,0.5,0.2,0,9.1
Mills,TX,0.871,0.108,2238,0.885,0.108,2502,79,1,4887,2275,2612,18.3,81.3,0.2,0,0.1,0,14.9
Milwaukee,WI,0.29,0.664,434970,0.293,0.691,458935,43482,593,956586,462784,493802,14.6,52.2,26.1,0.5,4.1,0,20.5
Miner,SD,0.664,0.264,1064,0.692,0.281,1138,148,2,2255,1167,1088,2.1,95.2,1,0.1,0.3,0,11.6
Mineral,CO,0.528,0.363,652,0.564,0.42,754,21,0,834,433,401,12.6,83.8,1.6,0,0.4,0,12
Mineral,MT,0.666,0.259,1985,0.714,0.268,2562,16,0,4194,2121,2073,1.3,96.5,0.2,0.3,0.7,0,20.1
Mineral,NV,0.59,0.319,1997,0.616,0.348,2179,18,0,4471,2165,2306,11.1,58.1,0.8,21.6,4.6,0,20.3
Mineral,WV,0.785,0.177,11410,0.78,0.207,12872,244,4,27421,13673,13748,0.9,94.2,3.3,0,0.4,0,14.8
Mingo,WV,0.832,0.144,9469,0.853,0.139,9987,654,10,25150,12190,12960,0,96.1,1.9,0.1,0.1,0,28.9
Minidoka,ID,0.711,0.17,6870,0.784,0.194,7993,1260,9,20448,10304,10144,34.4,63.1,0.2,0.5,0.4,0,17.9
Minnehaha,SD,0.537,0.391,78263,0.533,0.438,92326,12667,111,183660,92360,91300,4.7,83.6,4.7,2.3,1.9,0,11
Missaukee,MI,0.738,0.214,7301,0.759,0.225,8755,104,1,14982,7634,7348,2.7,94.4,0.4,0.6,0.2,0,15.9
Mississippi,AR,0.534,0.43,13075,0.591,0.37,12287,2412,69,43534,21030,22504,4,58.7,35.1,0,0.5,0,25.6
Mississippi,MO,0.697,0.282,5165,0.744,0.248,4756,464,6,13916,7495,6421,2,71.8,23.9,0.8,0.1,0,31.7
Missoula,MT,0.378,0.535,57433,0.366,0.602,71969,2414,18,114231,57590,56641,3.1,89.8,0.4,2.5,1.4,0,15.9
Mitchell,GA,0.544,0.444,7857,0.551,0.446,8963,850,46,22574,11748,10826,4.4,46.3,47.5,0.1,0.3,0.1,27.1
Mitchell,IA,0.593,0.351,5360,0.632,0.353,5815,322,1,10663,5288,5375,1.3,96.8,0.1,0.3,0.6,0,8.3
Mitchell,KS,0.785,0.166,2824,0.808,0.18,3039,63,0,6230,3199,3031,2.2,95.6,0.7,0.4,0.5,0,14.8
Mitchell,NC,0.783,0.199,7948,0.786,0.207,8960,247,4,15155,7433,7722,5,92.7,0.3,0.6,0.2,0,15.4
Mitchell,TX,0.813,0.161,2190,0.841,0.154,2578,202,2,8774,5417,3357,39.3,48.7,10.3,0.3,0.4,0,7.9
Mobile,AL,0.557,0.419,163387,0.553,0.433,181783,17298,322,414328,197968,216360,2.8,57.5,35.2,0.6,1.9,0,19.3
Modoc,CA,0.718,0.238,3359,0.703,0.279,3805,51,0,9017,4659,4358,14.6,78,0.7,4,1.1,0.1,18.1
Moffat,CO,0.813,0.134,6510,0.808,0.17,6964,77,1,13056,6772,6284,14.9,81.4,1,0.5,0.1,0.6,10.1
Mohave,AZ,0.737,0.222,74189,0.75,0.237,104667,4453,234,204691,103175,101516,15.9,78,1,2.1,1.2,0.1,18.6
Moniteau,MO,0.785,0.182,6808,0.803,0.183,7150,706,12,15904,8350,7554,4.6,89.7,3.4,0.7,0,0,11.9
Monmouth,NJ,0.531,0.436,311474,0.507,0.479,359716,14415,873,627551,305192,322359,10.6,75.4,6.7,0.1,5.4,0,7.6
Mono,CA,0.402,0.516,4946,0.373,0.596,6713,194,2,14058,7433,6625,27.1,66.1,0.4,2.2,2,0,9.9
Monona,IA,0.688,0.275,4525,0.689,0.298,4714,271,2,8865,4388,4477,0.8,95.2,0.1,2.6,0.2,0,14.9
Monongalia,WV,0.512,0.408,35733,0.494,0.482,42072,2363,7,103715,53632,50083,2.1,88.3,3.7,0.1,3.3,0,21.3
Monroe,AL,0.567,0.423,10185,0.577,0.417,10620,668,10,21745,10355,11390,1.3,54.5,40.8,1.3,0.5,0,33.7
Monroe,AR,0.504,0.467,2778,0.549,0.407,2815,230,2,7420,3435,3985,2.5,54.4,40.8,0,0.5,0,28.6
Monroe,FL,0.516,0.447,42434,0.534,0.454,48112,2334,25,76745,40218,36527,23.5,67.3,6.7,0.1,1.2,0,12.7
Monroe,GA,0.696,0.282,12675,0.709,0.281,15592,774,55,26795,13475,13320,2.4,72.1,23.6,0.1,0.8,0,13.3
Monroe,IA,0.685,0.274,3844,0.728,0.264,4085,280,12,7912,4029,3883,2.8,93.5,0.1,0,0.9,0,10.9
Monroe,IL,0.661,0.29,19074,0.668,0.309,21024,1068,32,33739,16585,17154,1.5,96.5,0.4,0.1,0.7,0,5.3
Monroe,IN,0.356,0.593,57623,0.35,0.632,63020,3557,39,144436,72005,72431,3.3,84.1,3,0.2,6.3,0,24.7
Monroe,KY,0.857,0.12,4991,0.868,0.123,5330,352,4,10645,5322,5323,3,93.6,2.5,0,0.2,0.1,23.5
Monroe,MI,0.584,0.362,74101,0.605,0.378,87148,2206,42,149619,73905,75714,3.5,91.5,2.3,0.3,0.6,0,11.2
Monroe,MO,0.762,0.206,4147,0.776,0.208,4467,192,2,8676,4390,4286,1.6,93.3,3.4,0.1,0.2,0.2,13
Monroe,MS,0.64,0.348,15781,0.669,0.316,14461,1577,74,35967,17148,18819,1.2,67,30.1,0,0.2,0,19.2
Monroe,NY,0.403,0.544,320164,0.445,0.53,276241,7705,300,748680,361649,387031,8.3,71,14.5,0.2,3.6,0,14.8
Monroe,OH,0.715,0.246,6686,0.763,0.226,7066,201,18,14239,7140,7099,0.5,98.9,0.1,0,0.1,0,19.7
Monroe,PA,0.481,0.484,65944,0.463,0.525,83499,2081,135,167306,82610,84696,14.9,67.6,13,0.2,2.2,0,11.1
Monroe,TN,0.784,0.187,17050,0.807,0.181,20749,1546,29,45698,22571,23127,4.2,91.1,1.9,0.9,0.4,0,20.4
Monroe,WI,0.585,0.36,19554,0.61,0.374,22564,1267,8,45303,22893,22410,4.2,91.2,1.5,0.9,0.8,0,12.6
Monroe,WV,0.765,0.192,5670,0.781,0.207,6490,266,8,13517,6678,6839,1.3,96.3,0.6,0.5,0,0,17.2
Montague,TX,0.875,0.103,8604,0.878,0.112,9812,299,6,19406,9512,9894,10.7,86.3,0.2,0.3,0.1,0,15.5
Montcalm,MI,0.637,0.297,26556,0.68,0.302,32086,790,12,62956,32441,30515,3.4,92,2,0.5,0.5,0.1,17.5
Monterey,CA,0.276,0.669,70861,0.278,0.7,155994,11752,96,433168,221016,212152,57.9,30.6,2.5,0.2,5.6,0.5,14.7
Montezuma,CO,0.612,0.309,12706,0.601,0.376,15421,229,5,25770,12664,13106,12.2,73.1,0.2,11.8,0.1,0.1,16.8
Montgomery,AL,0.359,0.62,94572,0.336,0.651,98476,10702,210,227120,107470,119650,3.4,35.2,57.1,0.1,2.4,0,20.8
Montgomery,AR,0.741,0.212,3471,0.787,0.188,3839,188,8,9059,4487,4572,4.1,90.9,0.3,1.8,1,0,18.1
Montgomery,GA,0.749,0.238,3560,0.746,0.247,3966,377,10,8962,4593,4369,6.5,64.5,26,0.2,0.3,0,19.5
Montgomery,IA,0.686,0.263,4998,0.688,0.298,5320,213,7,10239,4931,5308,3.6,94.1,0,0.4,0,0,16.5
Montgomery,IL,0.672,0.272,12829,0.694,0.284,13701,687,17,29173,15199,13974,1.7,90.9,6,0.2,0.1,0,15.6
Montgomery,IN,0.732,0.223,15101,0.736,0.245,17197,736,22,38288,19432,18856,4.7,92.2,0.8,0.2,0.8,0,10.2
Montgomery,KS,0.728,0.22,11623,0.741,0.239,13177,706,6,33463,16580,16883,6.2,80.1,5.3,3,1,0.2,17.5
Montgomery,KY,0.686,0.276,11444,0.701,0.283,12837,571,6,27550,13645,13905,2.7,93,2.8,0.3,0,0.1,23
Montgomery,MD,0.203,0.759,408300,0.199,0.786,418018,26114,873,1039198,501571,537627,19,45,17.6,0.1,14.7,0,7
Montgomery,MO,0.76,0.206,5424,0.772,0.209,5770,191,1,11618,5798,5820,1.8,94.4,1.4,0.1,0.1,0.2,16.1
Montgomery,MS,0.561,0.426,4162,0.576,0.419,4972,575,23,10309,4769,5540,2.3,52.4,42,0,0.3,0,25.6
Montgomery,NC,0.618,0.359,11449,0.654,0.337,12779,1213,38,27445,13584,13861,15.4,63.3,18.6,0.2,1.5,0,20.9
Montgomery,NY,0.607,0.342,17438,0.653,0.326,17615,273,4,49500,24352,25148,13.2,82.6,1.2,0.1,0.7,0,19.6
Montgomery,OH,0.484,0.471,249560,0.482,0.503,261849,12156,190,531987,256138,275849,2.7,71.4,20.5,0.2,2,0,17.9
Montgomery,PA,0.376,0.587,427489,0.365,0.625,501561,14421,895,818677,397990,420687,4.9,76.6,8.8,0.1,7.3,0,6.4
Montgomery,TN,0.564,0.379,57278,0.55,0.423,76678,4480,61,192120,96196,95924,9.7,64.6,18.6,0.5,2.1,0.4,14.2
Montgomery,TX,0.74,0.225,203083,0.713,0.274,271175,14175,182,535187,265034,270153,23,67.9,4.5,0.1,2.8,0.1,10.3
Montgomery,VA,0.456,0.469,42695,0.461,0.518,44789,2958,5,97692,50448,47244,3.1,83.9,4.3,0.3,6.5,0,23.8
Montmorency,MI,0.698,0.257,5008,0.711,0.278,5863,37,0,9290,4711,4579,1.3,96.2,0.2,0.8,0,0,15.1
Montour,PA,0.618,0.334,8535,0.595,0.384,9812,311,11,18302,8858,9444,2.5,92.1,1.8,0,3.1,0,10.5
Montrose,CO,0.679,0.258,21070,0.673,0.309,24764,493,13,40908,20182,20726,20.5,76.2,0.4,0.5,0.7,0.3,17.8
Moody,SD,0.59,0.356,2930,0.609,0.368,3206,240,3,6496,3312,3184,3.6,77.6,0.6,10.8,2.1,0,15.9
Moore,NC,0.634,0.338,47746,0.631,0.356,57771,2314,46,94191,45332,48859,6.4,77.2,12.5,0.9,1.2,0,13.3
Moore,TN,0.795,0.17,2926,0.816,0.162,3539,286,2,6302,3108,3194,0.2,93.3,1.7,1.6,2,0,7.7
Moore,TX,0.755,0.208,5262,0.792,0.192,5502,1352,22,22016,11466,10550,54.1,33.7,3.2,0.3,7.9,0,16.9
Mora,NM,0.272,0.63,2434,0.336,0.65,2683,15,0,4605,2286,2319,79,14,0.1,0,0,0,20.3
Morehouse,LA,0.549,0.435,11852,0.562,0.427,11574,900,27,26290,12505,13785,1.3,49.5,47.9,0.1,0.4,0,27.6
Morgan,AL,0.748,0.224,49991,0.739,0.246,53482,4523,36,119157,58761,60396,8,76.4,12.3,0.5,0.7,0,16.6
Morgan,CO,0.682,0.263,11888,0.701,0.279,13415,913,48,28123,13997,14126,35.8,59.2,2.9,0.3,0.5,0.1,9.3
Morgan,GA,0.695,0.282,9435,0.703,0.287,11707,540,6,18013,8558,9455,3.1,71.6,23.5,0.1,0.1,0,13.4
Morgan,IL,0.62,0.321,14607,0.65,0.33,15229,1064,26,34442,17319,17123,2.3,89,6.1,0.2,0.7,0,14.9
Morgan,IN,0.759,0.194,31180,0.76,0.215,36214,1079,41,69533,34307,35226,1.5,96.3,0.4,0.1,0.7,0,11.8
Morgan,KY,0.761,0.211,4770,0.776,0.212,5535,152,0,13281,7397,5884,1.2,93.2,3.3,0.1,0.7,0,25.6
Morgan,MO,0.767,0.201,8815,0.784,0.203,9484,745,8,20097,10028,10069,2.1,94.4,0.8,0.5,0.1,0,25.5
Morgan,OH,0.686,0.272,6290,0.734,0.253,6721,104,0,14773,7395,7378,0.9,92.4,3.4,0.1,0.2,0,21.5
Morgan,TN,0.815,0.158,6664,0.843,0.141,8218,463,7,21639,12088,9551,1.2,93.3,5,0.1,0,0,22.9
Morgan,UT,0.614,0.111,5136,0.793,0.169,6254,0,0,11014,5617,5397,2.6,95.3,0.4,0,0.6,0.1,2.4
Morgan,WV,0.749,0.205,7635,0.752,0.23,8695,157,0,17510,8623,8887,1.4,95.7,0.7,0.2,0.4,0,11.1
Morrill,NE,0.825,0.13,2166,0.826,0.151,2558,134,0,4903,2460,2443,15.4,82.1,0.8,0.5,0.1,0,9.4
Morris,KS,0.697,0.228,2568,0.732,0.253,2849,65,0,5605,2752,2853,4.5,92.3,0.1,0.2,0.5,0,9.8
Morris,NJ,0.504,0.46,248848,0.444,0.54,208041,9357,839,498847,244480,254367,13,72,3,0,10.1,0,4.6
Morris,TX,0.694,0.287,4964,0.692,0.3,5548,236,5,12530,6022,6508,9.2,65.1,23.6,0.4,0.1,0.1,15.7
Morrison,MN,0.737,0.207,17534,0.759,0.224,19523,903,9,32880,16616,16264,1.6,95.9,0.6,0.2,0.5,0,11.4
Morrow,OH,0.724,0.229,16186,0.762,0.22,18088,474,2,34935,17467,17468,1.4,96.1,0.7,0.1,0,0,9.7
Morrow,OR,0.676,0.252,3989,0.703,0.266,5060,559,7,11153,5724,5429,35.1,60.7,0.3,0.7,0.6,0.3,14.7
Morton,KS,0.836,0.125,1160,0.863,0.126,1163,56,2,2931,1534,1397,22.6,72.4,0.8,0,0.1,0,8
Morton,ND,0.728,0.198,15547,0.737,0.233,16619,2552,54,30059,15395,14664,2.7,90.9,0.6,4,0.1,0,7.9
Motley,TX,0.921,0.065,620,0.926,0.071,652,17,0,1114,575,539,16.3,76.5,3.5,0,0,0,12.2
Moultrie,IL,0.717,0.238,6209,0.737,0.246,6698,496,6,14711,7173,7538,1.2,97,0.6,0.2,0.2,0,12.1
Mountrail,ND,0.636,0.302,4009,0.677,0.302,4142,581,9,9986,5519,4467,7,62.9,1.1,25.9,0.4,0,11.2
Mower,MN,0.502,0.423,17587,0.518,0.463,19441,1572,19,39386,19742,19644,11,80.8,3.4,0.1,2.4,0,13
Muhlenberg,KY,0.72,0.251,13054,0.738,0.249,14229,995,14,31153,15763,15390,1.5,92.1,4.9,0.2,0.2,0,20.5
Multnomah,OR,0.176,0.76,357762,0.179,0.793,461453,9894,172,788459,390542,397917,11.3,70.5,5.3,0.6,7,0.6,16.4
Murray,GA,0.832,0.145,12422,0.841,0.15,15389,1105,10,39444,19397,20047,14.3,83.3,1,0.1,0.4,0,18
Murray,MN,0.641,0.279,4642,0.689,0.297,4883,314,3,8394,4178,4216,3.6,93.8,0.6,0.2,1.1,0,8.2
Murray,OK,0.755,0.197,5525,0.782,0.196,5894,337,3,13797,6918,6879,6,73.2,1.7,8.3,0.6,0,14.1
Muscatine,IA,0.5,0.434,19086,0.525,0.454,20629,1620,58,42923,21256,21667,17.5,77.8,1.9,0.2,1.1,0.1,10.5
Muscogee,GA,0.394,0.58,68320,0.373,0.615,80543,6419,175,198647,97309,101338,7.5,41.1,45,0.3,2.4,0.2,21.7
Muskegon,MI,0.466,0.475,77114,0.486,0.496,91701,2558,84,172707,85918,86789,5.4,76.5,13.5,0.5,0.5,0,18.5
Muskingum,OH,0.651,0.302,36217,0.689,0.296,39693,1096,4,85933,41718,44215,1,91.8,3.1,0.2,0.4,0,16.6
